"word";"in documents";"total"
"china_sea_full";2.0;3.0
"china_sea_guid";1.0;1.0
"china_sea_includ";1.0;1.0
"china_sea_india";1.0;1.0
"china_sea_intern";1.0;1.0
"china_sea_island";1.0;1.0
"china_sea_issu";12.0;24.0
"china_sea_liu";1.0;2.0
"china_sea_lot";1.0;1.0
"china_sea_maintain";1.0;1.0
"china_sea_malacca";1.0;1.0
"china_sea_mean";1.0;1.0
"china_sea_muddi";1.0;1.0
"china_sea_negoti";1.0;1.0
"china_sea_oh";1.0;2.0
"china_sea_order";1.0;1.0
"china_sea_parti";2.0;2.0
"china_sea_peac";1.0;1.0
"china_sea_philippin";2.0;2.0
"china_sea_presid";2.0;2.0
"china_sea_pretext";1.0;1.0
"china_sea_publish";1.0;1.0
"china_sea_region";4.0;5.0
"china_sea_relat";1.0;1.0
"china_sea_resourc";1.0;1.0
"china_sea_scale";1.0;1.0
"china_sea_serv";1.0;1.0
"china_sea_ship";1.0;1.0
"china_sea_side";1.0;1.0
"china_sea_sign";1.0;1.0
"china_sea_studi";1.0;1.0
"china_sea_subsequ";1.0;1.0
"china_sea_support";1.0;1.0
"china_sea_take";1.0;1.0
"china_sea_threw";1.0;1.0
"china_sea_tribun";1.0;1.0
"china_sea_u";1.0;1.0
"china_sea_version";1.0;1.0
"china_sea_went";1.0;1.0
"china_sea_work";1.0;1.0
"china_sea_year";1.0;1.0
"china_senior";1.0;1.0
"china_senior_lawmak";1.0;1.0
"china_shown";1.0;1.0
"china_shown_open";1.0;1.0
"china_sign";1.0;1.0
"china_sign_declar";1.0;1.0
"china_sit";1.0;1.0
"china_sit_talk";1.0;1.0
"china_solemn";1.0;1.0
"china_solemn_declar";1.0;1.0
"china_solv";1.0;1.0
"china_solv_bilater";1.0;1.0
"china_south";6.0;6.0
"china_south_china";6.0;6.0
"china_southeast";2.0;2.0
"china_southeast_asian";2.0;2.0
"china_sovereign";1.0;1.0
"china_sovereign_atol";1.0;1.0
"china_stand";1.0;1.0
"china_stand_readi";1.0;1.0
"china_start";1.0;1.0
"china_start_talk";1.0;1.0
"china_state";1.0;1.0
"china_state_time";1.0;1.0
"china_strain";1.0;1.0
"china_strain_year";1.0;1.0
"china_submit";1.0;1.0
"china_submit_decis";1.0;1.0
"china_talk";1.0;1.0
"china_talk_south";1.0;1.0
"china_territori";1.0;1.0
"china_territori_disput";1.0;1.0
"china_told";1.0;1.0
"china_told_xinhua";1.0;1.0
"china_track";1.0;1.0
"china_track_invalid";1.0;1.0
"china_tri";1.0;1.0
"china_tri_impos";1.0;1.0
"china_unit";1.0;1.0
"china_unit_state";1.0;1.0
"china_violat";1.0;1.0
"china_violat_bilater";1.0;1.0
"china_want";1.0;1.0
"china_want_direct";1.0;1.0
"china_war";1.0;1.0
"china_war_war";1.0;1.0
"china_wednesday";1.0;1.0
"china_wednesday_said";1.0;1.0
"china_welcom";1.0;1.0
"china_welcom_philippin";1.0;1.0
"china_went";1.0;1.0
"china_went_run";1.0;1.0
"china_win";1.0;1.0
"china_win_win";1.0;1.0
"china_work";1.0;1.0
"china_work_state";1.0;1.0
"chines_academi";2.0;3.0
"chines_academi_social";2.0;3.0
"chines_author";1.0;1.0
"chines_author_recent";1.0;1.0
"chines_borderland";2.0;3.0
"chines_borderland_studi";2.0;3.0
"chines_control";1.0;1.0
"chines_control_south";1.0;1.0
"chines_cultur";1.0;1.0
"chines_cultur_technolog";1.0;1.0
"chines_dynasti";1.0;1.0
"chines_dynasti_offic";1.0;1.0
"chines_foreign";4.0;4.0
"chines_foreign_ministri";4.0;4.0
"chines_gov";1.0;1.0
"chines_gov_t";1.0;1.0
"chines_govern";4.0;4.0
"chines_govern_china";1.0;1.0
"chines_govern_said";1.0;1.0
"chines_govern_south";1.0;1.0
"chines_govern_wednesday";1.0;1.0
"chines_invent";2.0;2.0
"chines_invent_big";2.0;2.0
"chines_lake";1.0;1.0
"chines_lake_proof";1.0;1.0
"chines_leadership";2.0;2.0
"chines_leadership_said";1.0;1.0
"chines_leadership_tuesday";1.0;1.0
"chines_media";1.0;1.0
"chines_media_report";1.0;1.0
"chines_monk";1.0;2.0
"chines_monk_travel";1.0;1.0
"chines_monk_yi";1.0;1.0
"chines_navi";1.0;1.0
"chines_navi_conduct";1.0;1.0
"chines_peopl";2.0;3.0
"chines_peopl_believ";1.0;1.0
"chines_peopl_make";2.0;2.0
"chines_polit";1.0;1.0
"chines_polit_risen";1.0;1.0
"chines_posit";1.0;1.0
"chines_posit_s";1.0;1.0
"chines_presid";1.0;1.0
"chines_presid_xi";1.0;1.0
"chines_proverb";1.0;1.0
"chines_proverb_troubl";1.0;1.0
"chines_side";2.0;2.0
"chines_side_good";1.0;1.0
"chines_side_proper";1.0;1.0
"chines_state";2.0;2.0
"chines_state_councilor";2.0;2.0
"choic_elimin";1.0;1.0
"choic_elimin_advanc";1.0;1.0
"choic_front";1.0;1.0
"choic_front_unit";1.0;1.0
"chunm_click";1.0;1.0
"chunm_click_photo";1.0;1.0
"circumst_resum";1.0;1.0
"circumst_resum_bilater";1.0;1.0
"circumst_south";1.0;1.0
"circumst_south_china";1.0;1.0
"circumv_regular";1.0;1.0
"circumv_regular_arbitr";1.0;1.0
"cite_asian";1.0;1.0
"cite_asian_infrastructur";1.0;1.0
"cite_china";1.0;1.0
"cite_china_s";1.0;1.0
"cite_initi";1.0;1.0
"cite_initi_report";1.0;1.0
"citi_friday";1.0;1.0
"citi_friday_night";1.0;1.0
"citi_plan";1.0;1.0
"citi_plan_normal";1.0;1.0
"citi_s";1.0;2.0
"citi_s_marin";1.0;1.0
"citi_s_maritim";1.0;1.0
"civil_servant";1.0;1.0
"civil_servant_john";1.0;1.0
"civil_societi";1.0;1.0
"civil_societi_partner";1.0;1.0
"clad_alli";1.0;1.0
"clad_alli_friend";1.0;1.0
"claim_arbitr";1.0;1.0
"claim_arbitr_jurisdict";1.0;1.0
"claim_case";1.0;1.0
"claim_case_china";1.0;1.0
"claim_china";2.0;2.0
"claim_china_refus";1.0;1.0
"claim_china_sovereign";1.0;1.0
"claim_deni";1.0;1.0
"claim_deni_china";1.0;1.0
"claim_file";1.0;1.0
"claim_file_administr";1.0;1.0
"claim_intend";1.0;1.0
"claim_intend_effect";1.0;1.0
"claim_jurisdict";1.0;2.0
"claim_jurisdict_flaw";1.0;1.0
"claim_jurisdict_year";1.0;1.0
"claim_kill";1.0;1.0
"claim_kill_member";1.0;1.0
"claim_matter";1.0;1.0
"claim_matter_interpret";1.0;1.0
"claim_philippin";1.0;1.0
"claim_philippin_unilater";1.0;1.0
"claim_report";1.0;1.0
"claim_report_bother";1.0;1.0
"claim_right";1.0;1.0
"claim_right_arbitr";1.0;1.0
"claim_seek";1.0;1.0
"claim_seek_verdict";1.0;1.0
"claim_taip";1.0;1.0
"claim_taip_island";1.0;1.0
"clark_freeport";1.0;1.0
"clark_freeport_pampanga";1.0;1.0
"clean_mess";2.0;2.0
"clean_mess_fallen";1.0;1.0
"clean_mess_predecessor";1.0;1.0
"clear_accept";1.0;1.0
"clear_accept_arbitr";1.0;1.0
"clear_act";1.0;1.0
"clear_act_judici";1.0;1.0
"clear_arbitr";1.0;1.0
"clear_arbitr_illeg";1.0;1.0
"clear_china";1.0;1.0
"clear_china_want";1.0;1.0
"clear_contradict";1.0;1.0
"clear_contradict_commit";1.0;1.0
"clear_i";1.0;1.0
"clear_i_readi";1.0;1.0
"clear_jurisdict";1.0;1.0
"clear_jurisdict_arbitr";1.0;1.0
"clear_messag";1.0;1.0
"clear_messag_build";1.0;1.0
"clear_unequivoc";1.0;1.0
"clear_unequivoc_mandat";1.0;1.0
"clear_water";1.0;1.0
"clear_water_south";1.0;1.0
"click_photo";1.0;1.0
"click_photo_emerg";1.0;1.0
"climat_good";1.0;1.0
"climat_good_reach";1.0;1.0
"clinton_declar";1.0;1.0
"clinton_declar_washington";1.0;1.0
"cloak_generat";1.0;1.0
"cloak_generat_entitl";1.0;1.0
"clock_go";1.0;1.0
"clock_go_consult";1.0;1.0
"close_administr";1.0;1.0
"close_administr_help";1.0;1.0
"close_said";1.0;1.0
"close_said_spokesperson";1.0;1.0
"closer_relationship";1.0;1.0
"closer_relationship_unit";1.0;1.0
"coach_member";1.0;1.0
"coach_member_secretariat";1.0;1.0
"coal_energi";1.0;1.0
"coal_energi_sourc";1.0;1.0
"coal_fire";1.0;1.0
"coal_fire_plant";1.0;1.0
"coast_guard";1.0;1.0
"coast_guard_ship";1.0;1.0
"coast_patrol";1.0;1.0
"coast_patrol_ensur";1.0;1.0
"cojuancgo_jr";1.0;1.0
"cojuancgo_jr_thank";1.0;1.0
"cojuancgo_said";1.0;1.0
"cojuancgo_said_dutert";1.0;1.0
"cold_war";1.0;1.0
"cold_war_mental";1.0;1.0
"collabor_mindanao";1.0;1.0
"collabor_mindanao_develop";1.0;1.0
"colleg_beij";1.0;1.0
"colleg_beij_univers";1.0;1.0
"colleg_law";1.0;1.0
"colleg_law_earlier";1.0;1.0
"colleg_reiter";2.0;2.0
"colleg_reiter_war";2.0;2.0
"collid_sansha";1.0;1.0
"collid_sansha_seven";1.0;1.0
"colon_portug";1.0;1.0
"colon_portug_media";1.0;1.0
"colon_southeast";1.0;1.0
"colon_southeast_asia";1.0;1.0
"colonist_malaysia";1.0;1.0
"colonist_malaysia_thailand";1.0;1.0
"combat_drill";1.0;1.0
"combat_drill_water";1.0;1.0
"combat_piraci";1.0;1.0
"combat_piraci_south";1.0;1.0
"come_negoti";1.0;1.0
"come_negoti_tabl";1.0;1.0
"come_newli";1.0;1.0
"come_newli_elect";1.0;1.0
"come_valid";1.0;1.0
"come_valid_presid";1.0;1.0
"come_year";1.0;1.0
"come_year_adb";1.0;1.0
"command_said";2.0;2.0
"command_said_abu";1.0;1.0
"command_said_soldier";1.0;1.0
"commemor_th";1.0;1.0
"commemor_th_found";1.0;1.0
"commend_dutert";1.0;1.0
"commend_dutert_s";1.0;1.0
"comment_arbitr";1.0;1.0
"comment_arbitr_file";1.0;1.0
"comment_matter";1.0;1.0
"comment_matter_regard";1.0;1.0
"comment_philippin";1.0;1.0
"comment_philippin_claim";1.0;1.0
"comment_posit";1.0;1.0
"comment_posit_reaction";1.0;1.0
"comment_wrote";1.0;1.0
"comment_wrote_star";1.0;1.0
"commentari_titl";1.0;1.0
"commentari_titl_west";1.0;1.0
"commentari_u";1.0;2.0
"commentari_u_s";1.0;2.0
"commentari_war";1.0;1.0
"commentari_war_crime";1.0;1.0
"commiss_chairman";1.0;1.0
"commiss_chairman_william";1.0;1.0
"commiss_investig";1.0;1.0
"commiss_investig_polic";1.0;1.0
"commit_asean";1.0;1.0
"commit_asean_china";1.0;1.0
"commit_faith";1.0;1.0
"commit_faith_promot";1.0;1.0
"commit_help";1.0;1.0
"commit_help_dutert";1.0;1.0
"commit_look";1.0;1.0
"commit_look_china";1.0;1.0
"commit_made";3.0;3.0
"commit_made_declar";2.0;2.0
"commit_made_philippin";1.0;1.0
"commit_part";1.0;1.0
"commit_part_declar";1.0;1.0
"commit_philippin";1.0;1.0
"commit_philippin_iron";1.0;1.0
"commit_pursu";1.0;1.0
"commit_pursu_peac";1.0;1.0
"commit_support";1.0;1.0
"commit_support_govern";1.0;1.0
"commit_year";1.0;1.0
"commit_year_reduc";1.0;1.0
"committ_contrast";1.0;1.0
"committ_contrast_deva";1.0;1.0
"committe_chairman";1.0;1.0
"committe_chairman_eu";1.0;1.0
"committe_presid";1.0;1.0
"committe_presid_jose";1.0;1.0
"common_develop";1.0;1.0
"common_develop_allow";1.0;1.0
"common_interest";1.0;1.0
"common_interest_zhao";1.0;1.0
"common_prosper";1.0;1.0
"common_prosper_philippin";1.0;1.0
"common_wish";1.0;1.0
"common_wish_respons";1.0;1.0
"communic_secretari";1.0;1.0
"communic_secretari_martin";1.0;1.0
"communist_parti";3.0;3.0
"communist_parti_china";1.0;1.0
"communist_parti_philippin";2.0;2.0
"communiti_facilit";1.0;1.0
"communiti_facilit_hope";1.0;1.0
"communiti_includ";1.0;1.0
"communiti_includ_eu";1.0;1.0
"communiti_look";1.0;1.0
"communiti_look_approv";1.0;1.0
"communiti_unit";1.0;1.0
"communiti_unit_filipino";1.0;1.0
"compar_year";1.0;1.0
"compar_year_s";1.0;1.0
"compel_sens";1.0;1.0
"compel_sens_duti";1.0;1.0
"compet_olymp";1.0;1.0
"compet_olymp_game";1.0;1.0
"competit_busi";1.0;1.0
"competit_busi_speed";1.0;1.0
"competit_repres";1.0;1.0
"competit_repres_countri";1.0;1.0
"compil_help";1.0;1.0
"compil_help_u";1.0;1.0
"complaint_interfer";1.0;1.0
"complaint_interfer_china";1.0;1.0
"complet_disregard";1.0;1.0
"complet_disregard_doc";1.0;1.0
"complex_exceed";1.0;1.0
"complex_exceed_capac";1.0;1.0
"complex_issu";1.0;1.0
"complex_issu_china";1.0;1.0
"complex_singl";1.0;1.0
"complex_singl_rule";1.0;1.0
"complex_south";1.0;1.0
"complex_south_china";1.0;1.0
"compli_unit";1.0;1.0
"compli_unit_nation";1.0;1.0
"complianc_declar";1.0;1.0
"complianc_declar_conduct";1.0;1.0
"complic_endang";1.0;1.0
"complic_endang_peac";1.0;1.0
"complic_escal";1.0;1.0
"complic_escal_disput";1.0;1.0
"complic_situat";1.0;1.0
"complic_situat_region";1.0;1.0
"comprehens_emerg";1.0;1.0
"comprehens_emerg_drill";1.0;1.0
"comprehens_judgment";2.0;2.0
"comprehens_judgment_said";2.0;2.0
"compromis_exist";1.0;1.0
"compromis_exist_asean";1.0;1.0
"compulsori_arbitr";4.0;4.0
"compulsori_arbitr_china";2.0;2.0
"compulsori_arbitr_declar";1.0;1.0
"compulsori_arbitr_unilater";1.0;1.0
"concept_histor";1.0;1.0
"concept_histor_bay";1.0;1.0
"concern_agreement";1.0;1.0
"concern_agreement_appeal";1.0;1.0
"concern_arbitr";1.0;1.0
"concern_arbitr_result";1.0;1.0
"concern_asean";1.0;1.0
"concern_asean_spark";1.0;1.0
"concern_base";1.0;1.0
"concern_base_hypothet";1.0;1.0
"concern_china";2.0;2.0
"concern_china_make";2.0;2.0
"concern_further";1.0;1.0
"concern_further_call";1.0;1.0
"concern_govern";1.0;1.0
"concern_govern_agenc";1.0;1.0
"concern_interest";1.0;2.0
"concern_interest_eu";1.0;1.0
"concern_interest_intern";1.0;1.0
"concern_negoti";2.0;2.0
"concern_negoti_consult";2.0;2.0
"concern_parti";1.0;2.0
"concern_parti_find";1.0;1.0
"concern_parti_rais";1.0;1.0
"concern_relev";1.0;1.0
"concern_relev_disput";1.0;1.0
"concern_u";1.0;1.0
"concern_u_s";1.0;1.0
"concess_south";1.0;1.0
"concess_south_china";1.0;1.0
"conclud_china";1.0;1.0
"conclud_china_encroach";1.0;1.0
"conclus_accord";1.0;1.0
"conclus_accord_interfer";1.0;1.0
"conclus_inquiri";1.0;1.0
"conclus_inquiri_found";1.0;1.0
"concret_action";1.0;2.0
"concret_action_nice";1.0;1.0
"concret_action_work";1.0;1.0
"concret_construct";1.0;1.0
"concret_construct_step";1.0;1.0
"concurr_posit";1.0;1.0
"concurr_posit_dutert";1.0;1.0
"condit_cash";1.0;2.0
"condit_cash_transfer";1.0;2.0
"condit_peac";1.0;1.0
"condit_peac_durabl";1.0;1.0
"conduct_annual";1.0;1.0
"conduct_annual_combat";1.0;1.0
"conduct_freedom";1.0;1.0
"conduct_freedom_navig";1.0;1.0
"conduct_half";1.0;1.0
"conduct_half_centuri";1.0;1.0
"conduct_involv";1.0;1.0
"conduct_involv_parti";1.0;1.0
"conduct_june";1.0;1.0
"conduct_june_day";1.0;1.0
"conduct_parti";8.0;8.0
"conduct_parti_south";8.0;8.0
"conduct_pass";2.0;2.0
"conduct_pass_leftist";1.0;1.0
"conduct_pass_rebel";1.0;1.0
"confer_malacanang";2.0;2.0
"confer_malacanang_presidenti";2.0;2.0
"confer_suprem";1.0;1.0
"confer_suprem_court";1.0;1.0
"confid_continu";1.0;1.0
"confid_continu_year";1.0;1.0
"confid_go";1.0;1.0
"confid_go_hand";1.0;1.0
"confid_parti";1.0;1.0
"confid_parti_region";1.0;1.0
"confid_philippin";1.0;1.0
"confid_philippin_govern";1.0;1.0
"confid_regard";1.0;1.0
"confid_regard_philippin";1.0;1.0
"confid_servic";1.0;1.0
"confid_servic_deliveri";1.0;1.0
"confin_china";1.0;1.0
"confin_china_land";1.0;1.0
"confin_intern";1.0;1.0
"confin_intern_law";1.0;1.0
"confirm_line";1.0;1.0
"confirm_line_assess";1.0;1.0
"confirm_presid";1.0;1.0
"confirm_presid_cabinet";1.0;1.0
"confirm_suspect";1.0;1.0
"confirm_suspect_fail";1.0;1.0
"conflict_china";1.0;1.0
"conflict_china_philippin";1.0;1.0
"conflict_confront";1.0;1.0
"conflict_confront_region";1.0;1.0
"conflict_countri";1.0;1.0
"conflict_countri_face";1.0;1.0
"conflict_doorstep";1.0;1.0
"conflict_doorstep_destini";1.0;1.0
"conflict_maintain";1.0;1.0
"conflict_maintain_peac";1.0;1.0
"conflict_southeast";1.0;1.0
"conflict_southeast_asia";1.0;1.0
"confront_peac";1.0;1.0
"confront_peac_water";1.0;1.0
"confront_region";1.0;1.0
"confront_region_encomienda";1.0;1.0
"confront_rhetor";1.0;1.0
"confront_rhetor_south";1.0;1.0
"confront_situat";1.0;1.0
"confront_situat_current";1.0;1.0
"confus_maritim";1.0;1.0
"confus_maritim_right";1.0;1.0
"congratul_arroyo";1.0;1.0
"congratul_arroyo_phone";1.0;1.0
"congress_open";1.0;1.0
"congress_open_month";1.0;1.0
"congresswoman_poll";1.0;1.0
"congresswoman_poll_third";1.0;1.0
"connect_china";1.0;1.0
"connect_china_neighbor";1.0;1.0
"consensus_cooper";1.0;1.0
"consensus_cooper_exampl";1.0;1.0
"consensus_settl";1.0;1.0
"consensus_settl_relat";1.0;1.0
"consensus_success";1.0;1.0
"consensus_success_philippin";1.0;1.0
"consent_polit";1.0;1.0
"consent_polit_farc";1.0;1.0
"consequ_award";1.0;1.0
"consequ_award_said";1.0;1.0
"consequ_decis";1.0;1.0
"consequ_decis_mean";1.0;1.0
"consequ_instabl";1.0;1.0
"consequ_instabl_import";1.0;1.0
"consequ_invas";1.0;1.0
"consequ_invas_full";1.0;1.0
"consequ_warn";1.0;1.0
"consequ_warn_khan";1.0;1.0
"consid_admit";1.0;1.0
"consid_admit_accus";1.0;1.0
"consid_u";1.0;1.0
"consid_u_s";1.0;1.0
"consider_reconcili";1.0;1.0
"consider_reconcili_agreement";1.0;1.0
"consist_lawmak";1.0;1.0
"consist_lawmak_seven";1.0;1.0
"consist_logic";1.0;1.0
"consist_logic_beij";1.0;1.0
"consist_polici";1.0;1.0
"consist_polici_chines";1.0;1.0
"conspir_time";1.0;1.0
"conspir_time_blackmail";1.0;1.0
"constant_emphas";1.0;1.0
"constant_emphas_necess";1.0;1.0
"construct_role";1.0;1.0
"construct_role_process";1.0;1.0
"construct_step";1.0;1.0
"construct_step_solv";1.0;1.0
"construct_talk";1.0;1.0
"construct_talk_disput";1.0;1.0
"consult_ad";1.0;1.0
"consult_ad_necessari";1.0;1.0
"consult_basi";2.0;2.0
"consult_basi_histor";2.0;2.0
"consult_china";3.0;3.0
"consult_china_involv";1.0;1.0
"consult_china_mean";1.0;1.0
"consult_china_s";1.0;1.0
"consult_furthermor";1.0;1.0
"consult_furthermor_stress";1.0;1.0
"consult_lead";1.0;1.0
"consult_lead_negoti";1.0;1.0
"consult_negoti";2.0;2.0
"consult_negoti_consult";2.0;2.0
"consult_philippin";1.0;1.0
"consult_philippin_presid";1.0;1.0
"consult_privat";1.0;1.0
"consult_privat_sector";1.0;1.0
"consult_ramo";1.0;1.0
"consult_ramo_eventu";1.0;1.0
"consult_said";1.0;1.0
"consult_said_losurdo";1.0;1.0
"consult_seek";1.0;1.0
"consult_seek_win";1.0;1.0
"consult_state";2.0;2.0
"consult_state_concern";2.0;2.0
"consult_stress";1.0;1.0
"consult_stress_china";1.0;1.0
"consult_told";1.0;1.0
"consult_told_xinhua";1.0;1.0
"consult_work";1.0;1.0
"consult_work_improv";1.0;1.0
"contain_china";1.0;1.0
"contain_china_jone";1.0;1.0
"contain_disagr";1.0;1.0
"contain_disagr_push";1.0;1.0
"contamin_emiss";1.0;1.0
"contamin_emiss_went";1.0;1.0
"contest_jurisdict";1.0;1.0
"contest_jurisdict_issu";1.0;1.0
"context_philippin";1.0;1.0
"context_philippin_decid";1.0;1.0
"continu_endeavor";2.0;2.0
"continu_endeavor_peac";2.0;2.0
"continu_engag";1.0;2.0
"continu_engag_concern";1.0;2.0
"continu_enjoy";1.0;1.0
"continu_enjoy_excel";1.0;1.0
"continu_foster";1.0;1.0
"continu_foster_mutual";1.0;1.0
"continu_hope";1.0;1.0
"continu_hope_campaign";1.0;1.0
"continu_joint";1.0;1.0
"continu_joint_develop";1.0;1.0
"continu_promot";1.0;1.0
"continu_promot_maritim";1.0;1.0
"continu_year";1.0;1.0
"continu_year_ahead";1.0;1.0
"contract_transact";1.0;1.0
"contract_transact_approv";1.0;1.0
"contradict_commit";1.0;1.0
"contradict_commit_asean";1.0;1.0
"contradict_conflict";1.0;1.0
"contradict_conflict_countri";1.0;1.0
"contrast_deva";1.0;1.0
"contrast_deva_prais";1.0;1.0
"contribut_deterior";1.0;1.0
"contribut_deterior_law";1.0;1.0
"contribut_stori";1.0;1.0
"control_countri";1.0;1.0
"control_countri_year";1.0;1.0
"control_south";1.0;1.0
"control_south_china";1.0;1.0
"convent_appli";1.0;1.0
"convent_appli_parti";1.0;1.0
"convent_chines";1.0;1.0
"convent_chines_author";1.0;1.0
"convent_law";7.0;7.0
"convent_law_sea";7.0;7.0
"convers_china";2.0;2.0
"convers_china_disput";1.0;1.0
"convers_china_south";1.0;1.0
"convict_sentenc";1.0;1.0
"convict_sentenc_life";1.0;1.0
"cooper_anti";1.0;1.0
"cooper_anti_terror";1.0;1.0
"cooper_benefici";1.0;1.0
"cooper_benefici_agreement";1.0;1.0
"cooper_comment";1.0;1.0
"cooper_comment_posit";1.0;1.0
"cooper_common";2.0;2.0
"cooper_common_develop";1.0;1.0
"cooper_common_prosper";1.0;1.0
"cooper_develop";3.0;3.0
"cooper_develop_held";2.0;2.0
"cooper_develop_singh";1.0;1.0
"cooper_exampl";1.0;1.0
"cooper_exampl_dual";1.0;1.0
"cooper_filipino";1.0;1.0
"cooper_filipino_muslim";1.0;1.0
"cooper_hope";1.0;1.0
"cooper_hope_work";1.0;1.0
"cooper_south";2.0;2.0
"cooper_south_china";2.0;2.0
"coordin_asia";1.0;1.0
"coordin_asia_pacif";1.0;1.0
"coordin_council";1.0;1.0
"coordin_council_posit";1.0;1.0
"coordin_polic";1.0;1.0
"coordin_polic_local";1.0;1.0
"cope_disput";1.0;1.0
"cope_disput_south";1.0;1.0
"core_valu";1.0;1.0
"core_valu_twenti";1.0;1.0
"correspond_huang";1.0;1.0
"correspond_huang_zhaohui";1.0;1.0
"corrupt_econom";1.0;1.0
"corrupt_econom_polit";1.0;1.0
"corrupt_month";1.0;1.0
"corrupt_month_administr";1.0;1.0
"corrupt_nakao";1.0;1.0
"corrupt_nakao_said";1.0;1.0
"council_full";1.0;1.0
"council_full_stori";1.0;1.0
"council_inform";1.0;1.0
"council_inform_offic";1.0;1.0
"council_posit";1.0;1.0
"council_posit_held";1.0;1.0
"council_white";1.0;1.0
"council_white_paper";1.0;1.0
"councilor_dai";1.0;1.0
"councilor_dai_bingguo";1.0;1.0
"councilor_s";1.0;1.0
"councilor_s_interview";1.0;1.0
"counselor_unit";1.0;1.0
"counselor_unit_state";1.0;1.0
"counterpart_side";1.0;1.0
"counterpart_side_tabl";1.0;1.0
"countri_accept";1.0;1.0
"countri_accept_particip";1.0;1.0
"countri_agre";1.0;1.0
"countri_agre_mutual";1.0;1.0
"countri_avoid";1.0;1.0
"countri_avoid_taunt";1.0;1.0
"countri_bear";1.0;1.0
"countri_bear_brunt";1.0;1.0
"countri_continu";1.0;1.0
"countri_continu_promot";1.0;1.0
"countri_cope";1.0;1.0
"countri_cope_disput";1.0;1.0
"countri_countri";1.0;1.0
"countri_countri_region";1.0;1.0
"countri_crackdown";1.0;1.0
"countri_crackdown_illeg";1.0;1.0
"countri_deal";1.0;1.0
"countri_deal_disput";1.0;1.0
"countri_dutert";3.0;4.0
"countri_dutert_said";2.0;2.0
"countri_dutert_send";1.0;1.0
"countri_dutert_serious";1.0;1.0
"countri_enditem";1.0;1.0
"countri_entrust";1.0;1.0
"countri_entrust_futur";1.0;1.0
"countri_express";1.0;1.0
"countri_express_willing";1.0;1.0
"countri_face";1.0;1.0
"countri_face_conflict";1.0;1.0
"countri_follow";1.0;1.0
"countri_follow_suit";1.0;1.0
"countri_fund";1.0;1.0
"countri_fund_financ";1.0;1.0
"countri_hidden";1.0;1.0
"countri_hidden_agenda";1.0;1.0
"countri_hope";1.0;1.0
"countri_hope_piec";1.0;1.0
"countri_includ";2.0;2.0
"countri_includ_thailand";2.0;2.0
"countri_involv";1.0;1.0
"countri_involv_engag";1.0;1.0
"countri_join";1.0;1.0
"countri_join_america";1.0;1.0
"countri_kenney";1.0;1.0
"countri_kenney_made";1.0;1.0
"countri_like";1.0;1.0
"countri_like_excel";1.0;1.0
"countri_limit";1.0;1.0
"countri_limit_greenhous";1.0;1.0
"countri_meddl";1.0;1.0
"countri_meddl_south";1.0;1.0
"countri_misinform";1.0;1.0
"countri_misinform_china";1.0;1.0
"countri_move";1.0;1.0
"countri_move_forg";1.0;1.0
"countri_organ";1.0;1.0
"countri_organ_express";1.0;1.0
"countri_parti";1.0;1.0
"countri_parti_insist";1.0;1.0
"countri_peopl";1.0;1.0
"countri_peopl_serv";1.0;1.0
"countri_philippin";1.0;1.0
"countri_philippin_sport";1.0;1.0
"countri_reach";3.0;4.0
"countri_reach_agreement";1.0;1.0
"countri_reach_china";2.0;2.0
"countri_reach_ultim";1.0;1.0
"countri_readi";1.0;1.0
"countri_readi_walk";1.0;1.0
"countri_region";5.0;6.0
"countri_region_add";1.0;1.0
"countri_region_deep";1.0;1.0
"countri_region_general";1.0;1.0
"countri_region_make";1.0;1.0
"countri_region_respect";1.0;1.0
"countri_region_work";1.0;1.0
"countri_relat";1.0;1.0
"countri_relat_china";1.0;1.0
"countri_resolv";1.0;1.0
"countri_resolv_disput";1.0;1.0
"countri_return";2.0;2.0
"countri_return_consensus";1.0;1.0
"countri_return_negoti";1.0;1.0
"countri_s";6.0;6.0
"countri_s_commit";1.0;1.0
"countri_s_electr";1.0;1.0
"countri_s_gross";1.0;1.0
"countri_s_popul";1.0;1.0
"countri_s_relat";1.0;1.0
"countri_s_th";1.0;1.0
"countri_second";1.0;1.0
"countri_second_arbitr";1.0;1.0
"countri_send";1.0;1.0
"countri_send_athlet";1.0;1.0
"countri_south";1.0;1.0
"countri_south_china";1.0;1.0
"countri_support";1.0;1.0
"countri_support_arbitr";1.0;1.0
"countri_surround";1.0;1.0
"countri_surround_south";1.0;1.0
"countri_take";1.0;1.0
"countri_take_opportun";1.0;1.0
"countri_talk";1.0;1.0
"countri_talk_china";1.0;1.0
"countri_tri";1.0;1.0
"countri_tri_stymi";1.0;1.0
"countri_voic";1.0;2.0
"countri_voic_support";1.0;2.0
"countri_work";2.0;2.0
"countri_work_china";1.0;1.0
"countri_work_joint";1.0;1.0
"countri_year";1.0;1.0
"countri_year_investig";1.0;1.0
"cours_depend";2.0;2.0
"cours_depend_comprehens";2.0;2.0
"cours_dutert";1.0;1.0
"cours_dutert_said";1.0;1.0
"cours_foreign";1.0;1.0
"cours_foreign_minist";1.0;1.0
"cours_shift";1.0;1.0
"cours_shift_aquino";1.0;1.0
"court_acquit";1.0;1.0
"court_acquit_tuesday";1.0;1.0
"court_arbitr";9.0;12.0
